BGA,SKBG,1923824,8198746194,0.901
POZ,EPPO,1899746,8200645940,0.902
ZYI,ZUZY,1896527,8202542467,0.902
NVT,SBNF,1893171,8204435638,0.902
EBL,ORER,1889879,8206325517,0.902
NJF,ORNI,1886037,8208211554,0.902
SRQ,KSRQ,1884887,8210096441,0.903
HUI,VVPB,1877804,8211974245,0.903
PEI,SKPE,1876244,8213850489,0.903
YQB,CYQB,1875618,8215726107,0.903
URT,VTSB,1863609,8217589716,0.903
SBW,WBGS,1860881,8219450597,0.904
GRO,LEGE,1859729,8221310326,0.904
DLI,VVDL,1859326,8223169652,0.904
YNJ,ZYYJ,1857486,8225027138,0.904
PMC,SCTE,1850578,8226877716,0.904
KBR,WMKC,1843449,8228721165,0.905
BWN,WBSB,1842088,8230563253,0.905
CGP,VGEG,1839904,8232403157,0.905
IXZ,VOPB,1825167,8234228324,0.905
LZO,ZULZ,1822575,8236050899,0.905
ORN,DAOO,1816471,8237867370,0.906
TSV,YBTL,1816049,8239683419,0.906
HMO,MMHO,1810078,8241493497,0.906
STV,VASU,1809389,8243302886,0.906
PDL,LPPD,1799060,8245101946,0.906
BPS,SBPS,1798720,8246900666,0.907
TWU,WBKW,1782606,8248683272,0.907
BOO,ENBO,1775671,8250458943,0.907
XNA,KXNA,1773991,8252232934,0.907
SOU,EGHI,1773985,8254006919,0.907
KIN,MKJP,1768780,8255775699,0.908
AKU,ZWAK,1768352,8257544051,0.908
PLZ,FAPE,1766846,8259310897,0.908
UBP,VTUU,1751766,8261062663,0.908
AZA,KIWA,1750231,8262812894,0.908
PKX,ZBAD,1749570,8264562464,0.909
MHT,KMHT,1746198,8266308662,0.909
IXJ,VIJU,1744905,8268053567,0.909
FMM,EDJA,1742908,8269796475,0.909
EBB,HUEN,1741148,8271537623,0.909
LJU,LJLJ,1732613,8273270236,0.91
ICT,KICT,1731442,8275001678,0.91
DAY,KDAY,1727670,8276729348,0.91
LWO,UKLL,1719519,8278448867,0.91
TUU,OETB,1705963,8280154830,0.91
CIF,ZBCF,1703403,8281858233,0.911
HPN,KHPN,1701222,8283559455,0.911
BCD,RPVB,1699922,8285259377,0.911
RTM,EHRD,1698175,8286957552,0.911
TRZ,VOTR,1691654,8288649206,0.911
DIY,LTCC,1688339,8290337545,0.911
COS,KCOS,1684329,8292021874,0.912
CUU,MMCU,1680937,8293702811,0.912
JER,EGJJ,1677628,8295380439,0.912
MMY,ROMY,1676564,8297057003,0.912
KOW,ZSGZ,1671074,8298728077,0.912
KCZ,RJOK,1667252,8300395329,0.913
KMQ,RJNK,1666736,8302062065,0.913
STI,MDST,1663409,8303725474,0.913
SGC,USRR,1662541,8305388015,0.913
CCP,SCIE,1657037,8307045052,0.913
HTN,ZWTN,1654071,8308699123,0.913
SLZ,SBSL,1653662,8310352785,0.914
OIT,RJFO,1642443,8311995228,0.914
CWL,EGFF,1641606,8313636834,0.914
VPS,KVPS,1633798,8315270632,0.914
DJB,WIPA,1631008,8316901640,0.914
PLW,WAML,1622252,8318523892,0.915
IXM,VOMD,1618840,8320142732,0.915
SZG,LOWS,1614877,8321757609,0.915
XFN,ZHXF,1614304,8323371913,0.915
TSR,LRTR,1604084,8324975997,0.915
YXE,CYXE,1602395,8326578392,0.915
LYG,ZSLG,1593764,8328172156,0.916
PGD,KPGD,1593448,8329765604,0.916
AVL,KAVL,1589404,8331355008,0.916
CJS,MMCS,1587308,8332942316,0.916
YIN,ZWYN,1585960,8334528276,0.916
TRK,WALR,1581315,8336109591,0.916
LZH,ZGZH,1579105,8337688696,0.917
SNN,EINN,1577459,8339266155,0.917
FEZ,GMFF,1576580,8340842735,0.917
IQQ,SCDA,1574247,8342416982,0.917
BZN,KBZN,1570473,8343987455,0.917
OKJ,RJOB,1554119,8345541574,0.918
ELQ,OEGS,1553529,8347095103,0.918
UTP,VTBU,1552425,8348647528,0.918
ISP,KISP,1549163,8350196691,0.918
CGR,SBCG,1548869,8351745560,0.918
BRC,SAZS,1545345,8353290905,0.918
GOA,LIMJ,1526441,8354817346,0.919
CNN,VOKN,1518834,8356336180,0.919
JMK,LGMK,1516629,8357852809,0.919
ODS,UKOO,1515966,8359368775,0.919
YYT,CYYT,1515609,8360884384,0.919
AJA,LFKJ,1511282,8362395666,0.919
DJE,DTTJ,1503396,8363899062,0.92
DRS,EDDC,1497031,8365396093,0.92
CEK,USCC,1495842,8366891935,0.92
MDT,KMDT,1495697,8368387632,0.92
AAQ,URKA,1495382,8369883014,0.92
PEE,USPP,1492417,8371375431,0.92
SPC,GCLA,1476324,8372851755,0.921
VER,MMVR,1475681,8374327436,0.921
TGZ,MMTG,1475559,8375802995,0.921
DWC,OMDW,1469517,8377272512,0.921
VAR,LBWN,1468738,8378741250,0.921
AAL,EKYT,1458548,8380199798,0.921
ASU,SGAS,1458327,8381658125,0.922
HHN,EDFH,1456830,8383114955,0.922
BIA,LFKB,1453757,8384568712,0.922
UDR,VAUD,1450379,8386019091,0.922
AXT,RJSK,1445633,8387464724,0.922
TCZ,ZUTC,1443940,8388908664,0.922
SXB,LFST,1433328,8390341992,0.922
SXM,TNCM,1433184,8391775176,0.923
SZF,LTFH,1431990,8393207166,0.923
LST,YMLT,1425753,8394632919,0.923
KGL,HRYR,1423194,8396056113,0.923
HKD,RJCH,1421158,8397477271,0.923
UIH,VVPC,1420053,8398897324,0.923
DED,VIDN,1419239,8400316563,0.924
HSN,ZSZS,1417666,8401734229,0.924
HSV,KHSV,1413337,8403147566,0.924
ZIA,UUBW,1409851,8404557417,0.924
LEX,KLEX,1408048,8405965465,0.924
DYU,UTDD,1406197,8407371662,0.924
AMQ,WAPP,1405597,8408777259,0.924
VCA,VVCT,1405003,8410182262,0.925
IXA,VEAT,1404584,8411586846,0.925
ZTH,LGZA,1401358,8412988204,0.925
MCX,URML,1398288,8414386492,0.925
LYA,ZHLY,1397507,8415783999,0.925
TNG,GMTT,1396396,8417180395,0.925
CUR,TNCC,1391668,8418572063,0.926
OVD,LEAS,1390431,8419962494,0.926
DSA,EGCN,1387590,8421350084,0.926
TAG,RPVT,1386155,8422736239,0.926
BTV,KBTV,1381491,8424117730,0.926
IGR,SARI,1379887,8425497617,0.926
OSS,UAFO,1371603,8426869220,0.926
GCM,MWCR,1370904,8428240124,0.927
BHO,VABP,1369297,8429609421,0.927
PEW,OPPS,1362666,8430972087,0.927
VAN,LTCI,1361219,8432333306,0.927
AHO,LIEA,1360170,8433693476,0.927
MAF,KMAF,1356454,8435049930,0.927
SLL,OOSA,1355037,8436404967,0.928
JPA,SBJP,1354504,8437759471,0.928
TKS,RJOS,1353319,8439112790,0.928
NTL,YWLM,1349950,8440462740,0.928
MBA,HKMO,1348830,8441811570,0.928
CID,KCID,1338928,8443150498,0.928
LCG,LECO,1335511,8444486009,0.928
WMT,ZUMT,1334011,8445820020,0.929
FKB,EDSB,1332350,8447152370,0.929
TAC,RPVA,1329759,8448482129,0.929
PAP,MTPP,1325615,8449807744,0.929
IMF,VEIM,1324380,8451132124,0.929
STT,TIST,1323192,8452455316,0.929
HAS,OEHL,1320065,8453775381,0.929
CAE,KCAE,1319464,8455094845,0.93
PUQ,SCCI,1317581,8456412426,0.93
MCY,YBMC,1317503,8457729929,0.93
SEZ,FSIA,1301952,8459031881,0.93
VRA,MUVR,1298369,8460330250,0.93
MIR,DTMB,1296504,8461626754,0.93
NST,VTSF,1286598,8462913352,0.93
SLA,SASA,1285782,8464199134,0.931
WDS,ZHSY,1282942,8465482076,0.931
SID,GVAC,1280909,8466762985,0.931
ENH,ZHES,1272121,8468035106,0.931
VGA,VOBZ,1271555,8469306661,0.931
AVV,YMAV,1265358,8470572019,0.931
ZNZ,HTZA,1263011,8471835030,0.931
GRX,LEGR,1262492,8473097522,0.932
PLS,MBPV,1262225,8474359747,0.932
HYN,ZSLQ,1255002,8475614749,0.932
NRN,EDLV,1254766,8476869515,0.932
TGD,LYPG,1252937,8478122452,0.932
ULN,ZMUB,1246513,8479368965,0.932
PPT,NTAA,1243885,8480612850,0.932
IAS,LRIA,1240355,8481853205,0.933
AWZ,OIAW,1238411,8483091616,0.933
ECP,KECP,1234211,8484325827,0.933
MPM,FQMA,1232427,8485558254,0.933
BDQ,VABO,1232277,8486790531,0.933
BTU,WBGB,1229762,8488020293,0.933
YQR,CYQR,1229524,8489249817,0.933
LSC,SCSE,1220117,8490469934,0.933
VSA,MMVA,1215957,8491685891,0.934
HTY,LTDA,1214601,8492900492,0.934
MGA,MNMG,1214581,8494115073,0.934
AOJ,RJSA,1214408,8495329481,0.934
BSD,ZPBS,1210939,8496540420,0.934
ACX,ZUYI,1205900,8497746320,0.934
KDI,WAWW,1198902,8498945222,0.934
BES,LFRB,1197308,8500142530,0.935
EUG,KEUG,1192201,8501334731,0.935
OMS,UNOO,1192174,8502526905,0.935
ITO,PHTO,1187361,8503714266,0.935
UUS,UHSS,1184266,8504898532,0.935
LIR,MRLB,1181775,8506080307,0.935
VOG,URWW,1179726,8507260033,0.935
SGF,KSGF,1178763,8508438796,0.935
MXL,MMML,1177207,8509616003,0.936
DAT,ZBDT,1173919,8510789922,0.936
SDR,LEXJ,1172230,8511962152,0.936
FAI,PAFA,1169546,8513131698,0.936
UDI,SBUL,1169378,8514301076,0.936
KUN,EYKA,1168492,8515469568,0.936
HRE,FVHA,1168372,8516637940,0.936
ZAM,RPMZ,1162810,8517800750,0.936
MUX,OPMT,1157255,8518958005,0.937
THE,SBTE,1154278,8520112283,0.937
FSD,KFSD,1154197,8521266480,0.937
OAX,MMOX,1152717,8522419197,0.937
YKS,UEEE,1148210,8523567407,0.937
IQT,SPQT,1146621,8524714028,0.937
QRO,MMQT,1145740,8525859768,0.937
SJJ,LQSA,1143495,8527003263,0.937
XIC,ZUXC,1140677,8528143940,0.938
EOH,SKMD,1131268,8529275208,0.938
TIF,OETF,1125065,8530400273,0.938
AES,ENAL,1124567,8531524840,0.938
JAN,KJAN,1119722,8532644562,0.938
NQN,SAZN,1117685,8533762247,0.938
AJU,SBAR,1115068,8534877315,0.938
XRY,LEJR,1114839,8535992154,0.938
BIQ,LFBZ,1111991,8537104145,0.939
SDK,WBKS,1106751,8538210896,0.939
KIJ,RJSN,1104828,8539315724,0.939
TNR,FMMI,1103835,8540419559,0.939
LLA,ESPA,1103607,8541523166,0.939
CHA,KCHA,1101908,8542625074,0.939
SAP,MHLM,1101331,8543726405,0.939
TAB,TTCP,1096519,8544822924,0.939
KRY,ZWKM,1094782,8545917706,0.94
OUL,EFOU,1093973,8547011679,0.94
DUD,NZDN,1090471,8548102150,0.94
RBA,GMME,1089825,8549191975,0.94
MLG,WARA,1087298,8550279273,0.94
RMU,LEMI,1083721,8551362994,0.94
ILM,KILM,1082617,8552445611,0.94
KKJ,RJFR,1080825,8553526436,0.94
NSN,NZNS,1079772,8554606208,0.941
BTJ,WITT,1079060,8555685268,0.941
NNY,ZHNY,1072135,8556757403,0.941
KRS,ENCN,1071879,8557829282,0.941
WXN,ZUWX,1069296,8558898578,0.941
MDG,ZYMD,1067853,8559966431,0.941
PIU,SPUR,1067072,8561033503,0.941
CUC,SKCC,1065419,8562098922,0.941
MFR,KMFR,1062178,8563161100,0.941
ACY,KACY,1060399,8564221499,0.942
TBZ,OITT,1057353,8565278852,0.942
TIV,LYTV,1054614,8566333466,0.942
OGU,LTCB,1052521,8567385987,0.942
LBB,KLBB,1046011,8568431998,0.942
MZT,MMMZ,1044111,8569476109,0.942
ASJ,RJKA,1043927,8570520036,0.942
SPN,PGSN,1043699,8571563735,0.942
DLA,FKKD,1038356,8572602091,0.942
ANU,TAPA,1034671,8573636762,0.943
VGO,LEVX,1032759,8574669521,0.943
GES,RPMR,1032700,8575702221,0.943
MTR,SKMR,1032101,8576734322,0.943
ZCO,SCQP,1025160,8577759482,0.943
TGG,WMKN,1024693,8578784175,0.943
NKM,RJNA,1024524,8579808699,0.943
RMF,HEMA,1019071,8580827770,0.943
FIH,FZAA,1016649,8581844419,0.944
TJQ,WIOD,1007155,8582851574,0.944
CGD,ZGCD,1006418,8583857992,0.944
REU,LERS,1004607,8584862599,0.944
TGO,ZBTL,1001010,8585863609,0.944
WDH,FYWH,999689,8586863298,0.944
EXT,EGTE,996900,8587860198,0.944
ERZ,LTCE,994214,8588854412,0.944
JNG,ZLJN,993204,8589847616,0.944
LDB,SBLO,988451,8590836067,0.944
CZL,DABC,987089,8591823156,0.945
EYW,KEYW,986264,8592809420,0.945
INN,LOWI,985984,8593795404,0.945
SBA,KSBA,985869,8594781273,0.945
USH,SAWH,983676,8595764949,0.945
LAP,MMLP,983159,8596748108,0.945
AOR,WMKA,974814,8597722922,0.945
IZO,RJOC,973545,8598696467,0.945
TIR,VOTP,971805,8599668272,0.945
YXX,CYXX,962436,8600630708,0.946
UME,ESNU,959678,8601590386,0.946
BFJ,ZUBJ,959077,8602549463,0.946
FAR,KFAR,957473,8603506936,0.946
RDM,KRDM,956360,8604463296,0.946
KYA,LTAN,955539,8605418835,0.946
THD,VVTX,955462,8606374297,0.946
NAO,ZUNC,954216,8607328513,0.946
SPR,MZSP,954215,8608282728,0.946
DNH,ZLDH,950844,8609233572,0.947
LPQ,VLLB,944873,8610178445,0.947
GOJ,UWGG,942612,8611121057,0.947
BIL,KBIL,941846,8612062903,0.947
FMO,EDDG,940753,8613003656,0.947
MWX,RKJB,939741,8613943397,0.947
TEN,ZUTR,930537,8614873934,0.947
LEI,LEAM,928405,8615802339,0.947
MMK,ULMM,926969,8616729308,0.947
INV,EGPE,925209,8617654517,0.947
LUN,FLLS,915717,8618570234,0.948
ARI,SCAR,913715,8619483949,0.948
RAO,SBRP,913330,8620397279,0.948
BKO,GABS,913187,8621310466,0.948
HRK,UKHH,911348,8622221814,0.948
PHC,DNPO,910967,8623132781,0.948
TUC,SANT,910764,8624043545,0.948
TPP,SPST,910740,8624954285,0.948
TTN,KTTN,910649,8625864934,0.948
MSO,KMSO,908007,8626772941,0.948
MKY,YBMK,906172,8627679113,0.949
ABE,KABE,903465,8628582578,0.949
HDG,ZBHD,902149,8629484727,0.949
EZS,LTCA,900408,8630385135,0.949
KUT,UGKO,900163,8631285298,0.949
BMV,VVBM,898666,8632183964,0.949
TTE,WAMT,895797,8633079761,0.949
JAC,KJAC,895402,8633975163,0.949
DQA,ZYDQ,893819,8634868982,0.949
HEH,VYHH,893418,8635762400,0.949
HNY,ZGHY,887041,8636649441,0.95
SKT,OPST,884346,8637533787,0.95
GRZ,LOWG,881918,8638415705,0.95
PSC,KPSC,880475,8639296180,0.95
BKS,WIPL,880248,8640176428,0.95
BDA,TXKF,873961,8641050389,0.95
RIZ,ZSRZ,873815,8641924204,0.95
VCL,VVCA,873422,8642797626,0.95
SCO,UATE,872094,8643669720,0.95
YBP,ZUYB,869748,8644539468,0.95
LFW,DXXX,862875,8645402343,0.95
RNS,LFRN,861410,8646263753,0.951
HUX,MMBT,860790,8647124543,0.951
YHM,CYHM,860572,8647985115,0.951
MLM,MMMM,857581,8648842696,0.951
PKY,WAOP,856734,8649699430,0.951
ELS,FAEL,854906,8650554336,0.951
YQT,CYQT,851812,8651406148,0.951
IOM,EGNS,849169,8652255317,0.951
JRO,HTKJ,848692,8653104009,0.951
CAK,KCAK,842338,8653946347,0.951
FSZ,#N/A,839794,8654786141,0.952
AGU,MMAS,837393,8655623534,0.952
NUX,USMU,835447,8656458981,0.952
LBV,FOOL,832194,8657291175,0.952
TLH,KTLH,831149,8658122324,0.952
NBE,DTNH,830351,8658952675,0.952
ACA,MMAA,827914,8659780589,0.952
AKJ,RJEC,827253,8660607842,0.952
SBN,KSBN,827110,8661434952,0.952
GZP,LTGP,827060,8662262012,0.952
TXN,ZSTX,825185,8663087197,0.952
CIH,ZBCZ,821137,8663908334,0.953
FWA,KFWA,820502,8664728836,0.953
IXL,VILH,820465,8665549301,0.953
DOY,ZSDY,820447,8666369748,0.953
IBR,RJAH,816900,8667186648,0.953
JNU,PAJN,816577,8668003225,0.953
MFE,KMFE,814725,8668817950,0.953
NDR,GMMW,812791,8669630741,0.953
KIH,OIBK,811441,8670442182,0.953
JGS,ZSJA,808937,8671251119,0.953
SRI,WALS,803564,8672054683,0.953
JMU,ZYJM,800260,8672854943,0.954
FUO,ZGFS,800211,8673655154,0.954
HSG,RJFS,800009,8674455163,0.954
BSR,ORMM,799718,8675254881,0.954
DGT,RPVD,798817,8676053698,0.954
BTR,KBTR,798563,8676852261,0.954
GCI,EGJB,796222,8677648483,0.954
NOC,EIKN,792683,8678441166,0.954
ATW,KATW,792300,8679233466,0.954
TIP,HLLT,792284,8680025750,0.954
HLH,ZBUL,791917,8680817667,0.954
IFN,OIFM,785787,8681603454,0.954
SYM,ZPSM,785174,8682388628,0.955
KUH,RJCK,782914,8683171542,0.955
ZAD,LDZD,781522,8683953064,0.955
GUW,UATG,778989,8684732053,0.955
NPE,NZNR,775892,8685507945,0.955
CHO,KCHO,775566,8686283511,0.955
YNB,OEYN,773910,8687057421,0.955
UBJ,RJDC,772667,8687830088,0.955
SJP,SBSR,770102,8688600190,0.955
PVH,SBPV,767269,8689367459,0.955
CIT,UAII,763867,8690131326,0.955
ENY,ZLYA,763833,8690895159,0.955
FUG,ZSFY,762275,8691657434,0.956
BOH,EGHH,756657,8692414091,0.956
REN,UWOO,754303,8693168394,0.956
LBJ,WATO,753680,8693922074,0.956
POP,MDPP,753222,8694675296,0.956
YGJ,RJOH,745468,8695420764,0.956
XIL,ZBXH,742859,8696163623,0.956
TRS,LIPQ,742839,8696906462,0.956
PBC,MMPB,741647,8697648109,0.956
BQN,TJBQ,741624,8698389733,0.956
ARH,ULAA,738375,8699128108,0.956
MLI,KMLI,732577,8699860685,0.956
RZE,EPRZ,732320,8700593005,0.957
TAM,MMTM,729888,8701322893,0.957
FSC,LFKF,729846,8702052739,0.957
ROA,KROA,727559,8702780298,0.957
EVE,ENEV,726505,8703506803,0.957
NBC,UWKE,725189,8704231992,0.957
AAP,KAAP,724791,8704956783,0.957
MMB,RJCM,724662,8705681445,0.957
PUY,LDPL,724470,8706405915,0.957
YZF,CYZF,724259,8707130174,0.957
SBZ,LRSB,723872,8707854046,0.957
AMA,KAMA,723156,8708577202,0.957
SNU,MUSC,722531,8709299733,0.958
MLX,LTAT,721488,8710021221,0.958
BND,OIKB,721239,8710742460,0.958
CIX,SPHI,720168,8711462628,0.958
PSR,LIBP,719562,8712182190,0.958
VOZ,UUOO,718609,8712900799,0.958
PKC,UHPP,718299,8713619098,0.958
PHS,VTPP,717261,8714336359,0.958
RAP,KRAP,716949,8715053308,0.958
LZY,ZUNZ,716138,8715769446,0.958
FCA,KGPI,715038,8716484484,0.958
FTE,SAWC,713474,8717197958,0.958
UVF,TLPL,710609,8717908567,0.958
LXR,HELX,708753,8718617320,0.959
EFL,LGKF,708540,8719325860,0.959
MGF,SBMG,707951,8720033811,0.959
GNY,LTCS,707223,8720741034,0.959
SAG,VASD,706487,8721447521,0.959
LGP,RPLP,702627,8722150148,0.959
HOG,MUHG,701551,8722851699,0.959
GRB,KGRB,699508,8723551207,0.959
ROS,SAAR,698114,8724249321,0.959
NBS,ZYBS,696887,8724946208,0.959
PIA,KPIA,692863,8725639071,0.959
DAB,KDAB,692826,8726331897,0.959
TGU,MHTG,692556,8727024453,0.959
LBU,WBKL,692387,8727716840,0.96
TRC,MMTC,691384,8728408224,0.96
BBA,SCBA,689107,8729097331,0.96
PAE,KPAE,688065,8729785396,0.96
RAI,GVNP,687839,8730473235,0.96
PKN,WAOI,685319,8731158554,0.96
MOB,KMOB,683060,8731841614,0.96
PMR,NZPM,680882,8732522496,0.96
YXU,CYXU,680696,8733203192,0.96
GOP,VEGK,680426,8733883618,0.96
LBD,UTDL,680170,8734563788,0.96
PCL,SPCL,675801,8735239589,0.96
PXU,VVPK,675747,8735915336,0.96
YQM,CYQM,675463,8736590799,0.961
DIG,ZPDQ,674470,8737265269,0.961
HRL,KHRL,668758,8737934027,0.961
GRJ,FAGG,667986,8738602013,0.961
MLH,#N/A,663062,8739265075,0.961
CRD,SAVC,662695,8739927770,0.961
CRP,KCRP,660811,8740588581,0.961
BLI,KBLI,660336,8741248917,0.961
AGS,KAGS,659222,8741908139,0.961
PMV,SVMG,658332,8742566471,0.961
SHV,KSHV,657265,8743223736,0.961
TOF,UNTT,656836,8743880572,0.961
PUF,LFBP,655431,8744536003,0.961
TST,VTST,649458,8745185461,0.961
COO,DBBB,647217,8745832678,0.962
USU,RPVV,646142,8746478820,0.962
JGN,ZLJQ,645157,8747123977,0.962
OUD,GMFO,643278,8747767255,0.962
RSU,RKJY,641510,8748408765,0.962
PAD,EDLP,641169,8749049934,0.962
NJC,USNN,640318,8749690252,0.962
RVN,EFRO,640132,8750330384,0.962
LFQ,ZBLF,638855,8750969239,0.962
PIK,EGPK,638426,8751607665,0.962
BIS,KBIS,634237,8752241902,0.962
TIM,WABP,634133,8752876035,0.962
BXU,RPME,633084,8753509119,0.962
YMM,CYMM,632164,8754141283,0.962
HBX,VAHB,632037,8754773320,0.963
PBM,SMJP,627102,8755400422,0.963
BGR,KBGR,625619,8756026041,0.963
MKW,WASR,624361,8756650402,0.963
KER,OIKK,624113,8757274515,0.963
ROK,YBRK,621883,8757896398,0.963
CPO,SCAT,620053,8758516451,0.963
TER,LPLA,620032,8759136483,0.963
ASF,URWA,619201,8759755684,0.963
TRU,SPRU,619140,8760374824,0.963
ASP,YBAS,618878,8760993702,0.963
OUA,DFFD,616309,8761610011,0.963
MXZ,ZGMX,615180,8762225191,0.963
SLP,MMSP,615046,8762840237,0.963
PMW,SBPJ,613648,8763453885,0.963
MJI,HLLM,612204,8764066089,0.964
ASE,KASE,611559,8764677648,0.964
HAU,ENHD,611250,8765288898,0.964
AAT,ZWAT,610568,8765899466,0.964
FNT,KFNT,609043,8766508509,0.964
TZL,LQTZ,603895,8767112404,0.964
BAR,ZJQH,603592,8767715996,0.964
ETM,LLER,602210,8768318206,0.964
WUS,ZSWY,601321,8768919527,0.964
AVP,KAVP,600933,8769520460,0.964
KAN,DNKN,600429,8770120889,0.964
OBO,RJCB,599849,8770720738,0.964
MCP,SBMQ,599003,8771319741,0.964
CCC,MUCC,594185,8771913926,0.964
DNZ,LTAY,593611,8772507537,0.964
GEO,SYCJ,593295,8773100832,0.965
BUS,UGSB,592336,8773693168,0.965
TLC,MMTO,589278,8774282446,0.965
ZIH,MMZH,587787,8774870233,0.965
TOY,RJNT,584368,8775454601,0.965
ZYL,VGSY,582959,8776037560,0.965
GPT,KGPT,582387,8776619947,0.965
WIL,HKNW,581115,8777201062,0.965
BQS,UHBB,580182,8777781244,0.965
CKY,GUCY,579951,8778361195,0.965
SWF,KSWF,575975,8778937170,0.965
SRE,SLSU,574696,8779511866,0.965
NSK,UOOO,572385,8780084251,0.965
TVC,KTVC,572143,8780656394,0.965
GTO,WAMG,569013,8781225407,0.965
BWX,WARB,568618,8781794025,0.965
DEB,LHDC,568431,8782362456,0.966
YXS,CYXS,567474,8782929930,0.966
NSI,FKYS,566067,8783495997,0.966
AJF,OESK,565354,8784061351,0.966
MQM,LTCR,560975,8784622326,0.966
PZI,ZUZH,560974,8785183300,0.966
LYP,OPFA,557305,8785740605,0.966
HNA,RJSI,555381,8786295986,0.966
HZG,ZLHZ,555326,8786851312,0.966
XAI,#N/A,554336,8787405648,0.966
TNN,RCNN,553043,8787958691,0.966
NOU,NWWW,552691,8788511382,0.966
JOI,SBJV,551162,8789062544,0.966
CXB,VGCB,551105,8789613649,0.966
BNK,YBNA,548451,8790162100,0.966
SMQ,WAOS,545729,8790707829,0.966
IWK,RJOI,544196,8791252025,0.967
LNJ,ZPLC,542560,8791794585,0.967
LFT,KLFT,542127,8792336712,0.967
PBH,VQPR,540656,8792877368,0.967
CJA,SPJR,537077,8793414445,0.967
JDO,SBJU,535805,8793950250,0.967
CAY,SOCA,535369,8794485619,0.967
BAL,LTCJ,532334,8795017953,0.967
VLI,NVVV,531885,8795549838,0.967
STM,SBSN,531147,8796080985,0.967
ABD,OIAA,531024,8796612009,0.967
CZM,MMCZ,530704,8797142713,0.967
GNV,KGNV,529452,8797672165,0.967
SBP,KSBP,528309,8798200474,0.967
WUA,ZBUH,526246,8798726720,0.967
SSG,FGSL,524767,8799251487,0.967
KJT,#N/A,522944,8799774431,0.967
ISU,ORSU,522431,8800296862,0.968
ASW,HESN,522255,8800819117,0.968
TRG,NZTG,519560,8801338677,0.968
BVC,GVBA,518450,8801857127,0.968
BJL,GBYD,515921,8802373048,0.968
KSY,LTCF,514849,8802887897,0.968
IOS,SBIL,514371,8803402268,0.968
GJT,KGJT,513604,8803915872,0.968
AAR,EKAH,513169,8804429041,0.968
SCW,UUYY,513062,8804942103,0.968
DAM,OSDI,512854,8805454957,0.968
SZZ,EPSC,512025,8805966982,0.968
BZV,FCBB,511524,8806478506,0.968
DAX,ZUDX,511005,8806989511,0.968
GND,TGPY,510861,8807500372,0.968
HTI,YBHM,509267,8808009639,0.968
SKD,UTSS,506355,8808515994,0.968
KTG,WIOK,506098,8809022092,0.968
EVV,KEVV,505697,8809527789,0.969
STX,TISX,505223,8810033012,0.969
KSC,LZKZ,504914,8810537926,0.969
HMB,HEMK,504607,8811042533,0.969
GBE,FBSK,503893,8811546426,0.969
CRA,LRCV,503735,8812050161,0.969
YCD,CYCD,502701,8812552862,0.969
OGZ,URMO,499572,8813052434,0.969
EIS,TUPJ,498625,8813551059,0.969
KTA,YPKA,494494,8814045553,0.969
VBY,ESSV,492698,8814538251,0.969
PVK,LGPZ,492381,8815030632,0.969
NYU,VYBG,492156,8815522788,0.969
JMJ,ZPJM,491392,8816014180,0.969
BAX,UNBB,490926,8816505106,0.969
TLN,LFTH,490845,8816995951,0.969
AYQ,YAYE,490429,8817486380,0.969
AAE,DABB,489962,8817976342,0.969
TTJ,RJOR,489345,8818465687,0.97
GPS,SEGS,488959,8818954646,0.97
GIB,LXGB,487574,8819442220,0.97
BEJ,WALK,487308,8819929528,0.97
IPH,WMKI,486972,8820416500,0.97
YIC,ZSYC,486326,8820902826,0.97
VAS,LTAR,486160,8821388986,0.97
STS,KSTS,485764,8821874750,0.97
OSD,ESNZ,485223,8822359973,0.97
MLB,KMLB,484231,8822844204,0.97
MKQ,WAKK,482856,8823327060,0.97
NIM,DRRN,482094,8823809154,0.97
XAP,SBCH,480735,8824289889,0.97
DIB,VEMN,479670,8824769559,0.97
BCM,LRBC,478759,8825248318,0.97
CRW,KCRW,477839,8825726157,0.97
GRV,#N/A,477483,8826203640,0.97
WMX,WAJW,476807,8826680447,0.97
NAV,LTAZ,476635,8827157082,0.97
TZA,#N/A,475296,8827632378,0.971
JDH,VIJO,474595,8828106973,0.971
VDH,VVDH,474167,8828581140,0.971
SYO,RJSY,474148,8829055288,0.971
CRZ,UTAV,471799,8829527087,0.971
AOI,LIPY,471644,8829998731,0.971
DGO,MMDO,471438,8830470169,0.971
TCQ,SPTN,470386,8830940555,0.971
REX,MMRX,470301,8831410856,0.971
MRY,KMRY,469444,8831880300,0.971
GYS,ZUGU,466060,8832346360,0.971
NPL,NZNP,465548,8832811908,0.971
MJT,LGMT,463178,8833275086,0.971
FAY,KFAY,462319,8833737405,0.971
NQY,EGHQ,461221,8834198626,0.971
UET,OPQT,461126,8834659752,0.971
VUP,SKVP,458486,8835118238,0.971
ZCL,MMZC,457526,8835575764,0.971
RAR,NCRG,457010,8836032774,0.971
IJK,USII,456137,8836488911,0.972
YQQ,CYQQ,455815,8836944726,0.972
TAZ,UTAT,455750,8837400476,0.972
YYA,#N/A,455626,8837856102,0.972
BPE,ZBDH,454197,8838310299,0.972
ZAZ,LEZG,453015,8838763314,0.972
PKR,VNPK,452234,8839215548,0.972
KSH,OICC,449208,8839664756,0.972
